# Sensor Winterfeldallee, Rangsdorf, Germany (Citizen Science project sensor.community/21611)
# https://aqicn.org/station/@66838/
# Daily pm25
date,min,max,pm25,q1,q3,stdev,count
2023-12-30T00:00:00.000Z,0.2,14.73,1.35,0.6,4.57,3.133,588
2023-12-31T00:00:00.000Z,1.27,204.6,2.73,2.1,7.3,27.46,579
2024-01-01T00:00:00.000Z,0.5,100,2.37,1.43,4.97,16.715,571
2024-01-02T00:00:00.000Z,0.3,5.43,1.43,1.12,1.83,0.943,490
2024-01-03T00:00:00.000Z,0.2,1.73,0.7,0.43,0.9,0.322,580
2024-01-04T00:00:00.000Z,0.2,5.43,0.6,0.43,1.07,0.943,582
2024-01-05T00:00:00.000Z,1.2,23.23,3,2.29,11.09,6.052,580
2024-01-06T00:00:00.000Z,1.3,25.87,16.07,6.1,19.82,6.898,586
2024-01-07T00:00:00.000Z,0.3,18.97,2.37,1.43,3.23,1.61,588
2024-01-08T00:00:00.000Z,0.5,22.07,2.8,2.25,3.77,1.844,581
2024-01-09T00:00:00.000Z,1.57,18.32,7.13,4,9.22,3.216,588
2024-01-10T00:00:00.000Z,8.3,31.07,15.93,13.9,18.17,3.85,577
2024-01-11T00:00:00.000Z,0.4,22.43,7.7,4.9,10.47,3.721,588
2024-01-12T00:00:00.000Z,1.33,16.32,7.8,5.49,9.69,3.084,589
2024-01-13T00:00:00.000Z,0.33,8.5,3.42,2.1,4.3,1.461,584
2024-01-14T00:00:00.000Z,0.2,6.2,1.65,1.07,3.3,1.405,580
2024-01-15T00:00:00.000Z,0.3,6.23,1.7,1.3,2.6,1.129,585
2024-01-16T00:00:00.000Z,0.37,6.87,2.15,1.42,3.72,1.446,580
2024-01-17T00:00:00.000Z,2.2,27.53,5.09,4.33,8.19,2.859,583
2024-01-18T00:00:00.000Z,3.73,18.7,10.67,8.78,12.94,2.841,589
2024-01-19T00:00:00.000Z,0.5,7.67,3.57,2.29,4.57,1.417,579
2024-01-20T00:00:00.000Z,0.3,13.23,4.57,3.67,5.33,1.538,590
2024-01-21T00:00:00.000Z,0.2,6.47,3.1,2.57,3.57,0.773,587
2024-01-22T00:00:00.000Z,0.4,4.63,1.2,0.9,2.06,0.804,582
2024-01-23T00:00:00.000Z,0.37,4.83,1.9,1.27,2.6,0.911,585
2024-01-24T00:00:00.000Z,0.2,5.33,1.63,0.93,2.37,0.879,579
2024-01-25T00:00:00.000Z,0.47,4.47,2.4,1.97,2.8,0.671,590
2024-01-26T00:00:00.000Z,0.23,8.97,2.42,1.57,4,1.638,590
2024-01-27T00:00:00.000Z,0.2,8.23,2.63,2.02,3.23,1.035,589
2024-01-28T00:00:00.000Z,1.6,11.43,3.93,3.12,5.03,1.469,589
2024-01-29T00:00:00.000Z,1.43,17,4.23,3.27,6.77,3.008,587
2024-01-30T00:00:00.000Z,3.23,13.53,5.99,5.27,6.95,1.557,588
2024-01-31T00:00:00.000Z,0.27,6.97,1.47,0.73,2.83,1.588,591
2024-02-01T00:00:00.000Z,0.33,5.07,2.4,1.83,3.3,0.948,553
2024-02-02T00:00:00.000Z,1,9.73,3.4,2.77,4.3,1.435,535
2024-02-03T00:00:00.000Z,0.87,7.83,2.85,1.93,4.2,1.476,578
2024-02-04T00:00:00.000Z,0.3,4,1.5,1.2,1.9,0.587,574
2024-02-05T00:00:00.000Z,0.2,9.6,1.73,0.56,4.67,2.252,503
2024-02-06T00:00:00.000Z,0.4,4.87,1.4,1.03,1.9,0.827,587
2024-02-07T00:00:00.000Z,0.2,6.5,1.5,0.87,2.2,1.031,581
2024-02-08T00:00:00.000Z,1.33,24.07,5.2,3.09,8.94,3.979,561
2024-02-09T00:00:00.000Z,0.7,13.83,3.23,1.6,7.1,3.044,583
2024-02-10T00:00:00.000Z,0.5,22.73,4.37,3.17,7.23,4.135,582
2024-02-11T00:00:00.000Z,2.27,30.83,21.47,11.72,26.5,8.879,585
2024-02-12T00:00:00.000Z,0.2,12.57,5.17,3.03,7.57,3.198,581
2024-02-13T00:00:00.000Z,0.4,14.23,5.2,2.95,7.2,3.209,584
2024-02-14T00:00:00.000Z,1.17,10.1,2.85,2.17,3.89,1.227,588
2024-02-15T00:00:00.000Z,1.05,9.93,4.43,3.05,6.1,1.98,575
2024-02-16T00:00:00.000Z,1.88,13.13,5.05,3.2,9.3,3.189,584
2024-02-17T00:00:00.000Z,0.4,9.38,2.37,1.43,3.97,1.689,584
2024-02-18T00:00:00.000Z,0.97,18.07,3.17,2.06,4.18,1.842,589
2024-02-19T00:00:00.000Z,0.2,5.47,1.07,0.6,2.1,1.264,587
2024-02-20T00:00:00.000Z,0.4,6.43,3.07,2.27,4.03,1.335,587
2024-02-21T00:00:00.000Z,1.53,20.67,3.83,3.09,4.57,1.529,588
2024-02-22T00:00:00.000Z,0.3,6.32,1,0.8,1.3,0.757,587
2024-02-23T00:00:00.000Z,0.2,10.23,0.67,0.5,3.07,1.604,588
2024-02-24T00:00:00.000Z,0.5,27.2,2.67,1.53,3.47,2.668,587
2024-02-25T00:00:00.000Z,0.47,49.9,2.7,1.87,5.17,4.959,586
2024-02-26T00:00:00.000Z,3.73,24.53,8.47,5.7,10.43,2.807,586
2024-02-27T00:00:00.000Z,4.87,18.7,12,7.03,14.43,3.758,586
2024-02-28T00:00:00.000Z,3.53,17.2,8.91,7.3,11.1,2.78,590
2024-02-29T00:00:00.000Z,8.77,21.5,13.99,12.17,15.2,2.045,590
2024-03-01T00:00:00.000Z,14.37,64.93,27.1,23,31.07,5.515,522
2024-03-02T00:00:00.000Z,6.53,57.03,20.13,15.2,24.57,6.689,587
2024-03-03T00:00:00.000Z,4.5,30.97,10.86,7.95,23.6,8.34,586
2024-03-04T00:00:00.000Z,8.9,36.47,26.63,20.42,30.17,6.631,584
2024-03-05T00:00:00.000Z,4.07,20.32,10.27,7.29,12.18,3.233,577
2024-03-06T00:00:00.000Z,4.43,33.07,11.77,9.44,15.53,6.774,581
2024-03-07T00:00:00.000Z,3.93,33.97,11.35,9.8,19.93,7.27,564
2024-03-08T00:00:00.000Z,7.1,16.5,11,9.8,12.3,1.761,581
2024-03-09T00:00:00.000Z,8.77,29.07,15.97,14.17,19.3,3.601,578
2024-03-10T00:00:00.000Z,5.6,17.77,13.5,11.13,15.1,2.289,578
2024-03-11T00:00:00.000Z,1.08,17.13,8.05,5.05,9.49,3.717,564
2024-03-12T00:00:00.000Z,2.6,14.5,5.6,3.95,8.88,3.417,580
2024-03-13T00:00:00.000Z,5.23,25.4,12.4,10.23,14.1,3.091,582
2024-03-14T00:00:00.000Z,3.17,17.13,7.77,6.15,9.57,2.909,581
2024-03-15T00:00:00.000Z,1.58,43.55,6.93,3.35,10.52,5.393,585
2024-03-16T00:00:00.000Z,0.6,3.5,1.7,1.4,2.13,0.534,582
2024-03-17T00:00:00.000Z,0.37,8.02,1.4,1.12,1.87,0.927,551
2024-03-18T00:00:00.000Z,0.4,3.73,1.63,0.9,2.1,0.731,583
2024-03-19T00:00:00.000Z,1.5,12.87,5.67,3.03,6.9,2.533,574
2024-03-20T00:00:00.000Z,3.72,74.59,7.33,6.53,8.94,7.648,584
2024-03-21T00:00:00.000Z,1.35,18.93,6.57,4.45,10.13,4.086,587
2024-03-22T00:00:00.000Z,5.47,21.63,9.93,8.52,11.75,3.157,507
2024-03-23T00:00:00.000Z,0.5,4.47,1.7,1.37,2.13,0.568,539
2024-03-24T00:00:00.000Z,0.6,4.3,2.06,1.6,2.69,0.742,569
2024-03-25T00:00:00.000Z,0.52,25.93,1.7,1.1,2.75,3.046,589
2024-03-26T00:00:00.000Z,1.23,5.9,2.73,2.27,3.2,0.697,589
2024-03-27T00:00:00.000Z,1,46.42,2.63,2,3.57,2.962,589
2024-03-28T00:00:00.000Z,0.3,19.2,1.02,0.7,8.07,4.552,583
2024-03-29T00:00:00.000Z,0.4,5.47,1.1,0.9,1.3,0.762,367
2024-03-30T00:00:00.000Z,2,29.67,6.6,3.65,12.28,6.687,580
2024-03-31T00:00:00.000Z,8.63,39.83,14.95,12.98,17.84,6.462,585
2024-04-01T00:00:00.000Z,0.4,27.5,4.29,1.6,14.23,7.524,534
2024-04-02T00:00:00.000Z,0.3,2.7,1,0.8,1.3,0.389,543
2024-04-03T00:00:00.000Z,0.6,6.32,2.79,1.93,3.38,1.027,586
2024-04-04T00:00:00.000Z,0.4,3.07,1.02,0.73,1.58,0.57,586
2024-04-05T00:00:00.000Z,0.53,3.85,1.4,1.1,1.65,0.452,582
2024-04-06T00:00:00.000Z,0.45,65.31,2.2,1.25,4.38,6.478,588
2024-04-07T00:00:00.000Z,0.95,16.89,2.91,1.73,3.58,1.889,588
2024-04-08T00:00:00.000Z,1.75,43.13,3.53,2.88,4.73,3.435,585
2024-04-09T00:00:00.000Z,0.43,7.95,3.29,1.17,5.5,2.15,582
2024-04-10T00:00:00.000Z,0.5,6.1,1.67,1.08,2.23,0.784,574
2024-04-11T00:00:00.000Z,0.68,5.77,1.93,1.4,3.66,1.309,569
2024-04-12T00:00:00.000Z,1.02,9.02,2.42,1.73,3.8,1.695,566
2024-04-13T00:00:00.000Z,0.77,19.63,2.9,1.88,4.53,3.491,589
2024-04-14T00:00:00.000Z,0.4,4.78,1.2,0.85,2.29,0.844,589
2024-04-15T00:00:00.000Z,0.3,11.37,1.63,1.3,2.1,1.216,589
2024-04-16T00:00:00.000Z,0.5,2.7,1.27,0.93,1.6,0.449,589
2024-04-17T00:00:00.000Z,0.4,3.27,1.2,0.9,1.53,0.434,582
2024-04-18T00:00:00.000Z,0.45,4.8,1.06,0.8,1.9,0.867,590
2024-04-19T00:00:00.000Z,0.3,4.93,1.52,1.17,2.27,0.777,582
2024-04-20T00:00:00.000Z,0.4,22.5,1.23,0.9,1.8,1.46,562
2024-04-21T00:00:00.000Z,0.87,6.03,2.02,1.6,3.13,0.938,591
2024-04-22T00:00:00.000Z,0.7,8.93,1.75,1.4,2.47,1.004,582
2024-04-23T00:00:00.000Z,1.47,7.5,2.6,2.22,3.13,0.676,577
2024-04-24T00:00:00.000Z,1.83,14.57,5.5,3.1,8.5,3.093,586
2024-04-25T00:00:00.000Z,0.6,12.87,2.5,1.57,7.27,3.255,588
2024-04-26T00:00:00.000Z,0.82,9.47,2.2,1.52,3.3,1.504,565
2024-04-27T00:00:00.000Z,0.77,7.77,3.19,1.38,4.4,1.568,588
2024-04-28T00:00:00.000Z,1,6.57,2.23,1.7,2.7,0.747,590
2024-04-29T00:00:00.000Z,0.4,4.53,1,0.8,1.45,0.457,590
2024-04-30T00:00:00.000Z,1.2,93.3,2.83,2,4.05,6.845,590
2024-05-01T00:00:00.000Z,1.3,6.45,2.45,1.98,3.79,1.251,557
2024-05-02T00:00:00.000Z,1.1,9.57,2.38,1.98,2.72,0.597,587
2024-05-03T00:00:00.000Z,0.43,6.05,1.63,1.23,2.78,0.973,587
2024-05-04T00:00:00.000Z,2.13,13.23,7.7,3.88,10.31,3.187,373
2024-05-05T00:00:00.000Z,0.5,14.93,1.48,0.9,2.69,4.027,473
2024-05-06T00:00:00.000Z,0.5,12.25,1.05,0.82,2.43,1.083,590
2024-05-07T00:00:00.000Z,0.6,16.47,1.83,1.23,2.6,2.86,587
2024-05-08T00:00:00.000Z,1.05,4.13,2.2,1.7,2.8,0.622,584
2024-05-09T00:00:00.000Z,1.08,7.18,3.05,1.9,3.85,1.285,586
2024-05-10T00:00:00.000Z,1.55,19.05,3.33,2.2,5.32,2.015,590
2024-05-11T00:00:00.000Z,1.48,10.82,4.9,3.1,7.6,2.486,590
2024-05-12T00:00:00.000Z,0.6,4.33,1.14,0.95,1.6,0.897,588
2024-05-13T00:00:00.000Z,0.77,3.42,1.52,1.26,1.77,0.417,589
2024-05-14T00:00:00.000Z,0.6,3.1,1.52,1.1,2.02,0.546,590
2024-05-15T00:00:00.000Z,0.85,2.88,1.5,1.35,1.74,0.277,588
2024-05-16T00:00:00.000Z,1,27.05,1.9,1.58,2.22,1.619,580
2024-05-17T00:00:00.000Z,0.8,4.09,2.13,1.67,2.52,0.605,587
2024-05-18T00:00:00.000Z,0.5,5.4,1.86,1.17,2.78,0.973,590
2024-05-19T00:00:00.000Z,2,17.14,5.9,4.32,7.38,2.629,591
2024-05-20T00:00:00.000Z,1.48,42.35,3.67,2.88,7.15,3.946,588
2024-05-21T00:00:00.000Z,2.04,13.88,4.38,3.33,6.25,2.963,591
2024-05-22T00:00:00.000Z,1.58,14.1,5.24,4.48,5.92,2.033,592
2024-05-23T00:00:00.000Z,1.5,21.23,4.25,2.52,14.25,6.106,591
2024-05-24T00:00:00.000Z,2.38,23.63,7.56,4.28,10.91,4.187,584
2024-05-25T00:00:00.000Z,0.2,20.9,8.18,4.3,13.9,6.299,591
2024-05-26T00:00:00.000Z,0.15,0.65,0.2,0.2,0.28,0.052,592
2024-05-27T00:00:00.000Z,0.17,6.9,2.58,0.2,3.28,1.751,587
2024-05-28T00:00:00.000Z,1.83,9.15,3.83,3.15,5.57,1.718,588
2024-05-29T00:00:00.000Z,0.7,8.02,2.08,1.25,4.43,2.169,588
2024-05-30T00:00:00.000Z,2.1,7.6,4.03,3.4,4.8,1.054,590
2024-05-31T00:00:00.000Z,0.7,9.1,2.22,1.33,4.26,2.117,589
2024-06-01T00:00:00.000Z,2.13,20.92,6.1,5.15,7.6,2.43,550
2024-06-02T00:00:00.000Z,3.45,10.4,7.38,6.35,8.32,1.414,589
2024-06-03T00:00:00.000Z,2.67,8.1,5.13,4.15,6.18,1.281,587
2024-06-04T00:00:00.000Z,1.27,29.27,4.53,2.58,5.7,2.232,587
2024-06-05T00:00:00.000Z,1.1,279.45,4.07,2.24,8.55,12.109,569
2024-06-06T00:00:00.000Z,2.27,9.82,4.82,3.5,6.45,1.824,588
2024-06-07T00:00:00.000Z,2.8,13.15,6.35,4.97,7.72,1.856,587
2024-06-08T00:00:00.000Z,1.23,22,5.9,3.92,12.04,4.991,588
2024-06-09T00:00:00.000Z,0.6,2.88,1.4,1.12,1.7,0.391,588
2024-06-10T00:00:00.000Z,1.23,6.3,2.5,2.2,3,0.838,587
2024-06-11T00:00:00.000Z,0.3,7.22,0.88,0.7,1.14,1.204,589
2024-06-12T00:00:00.000Z,0.52,3.72,1.23,1,1.5,0.414,584
2024-06-13T00:00:00.000Z,0.4,13.25,1.2,0.88,1.66,1.755,588
2024-06-14T00:00:00.000Z,1.83,8.63,4.05,2.77,5.68,1.628,590
2024-06-15T00:00:00.000Z,0.4,14.82,1.99,0.93,4.07,2.648,518
2024-06-16T00:00:00.000Z,0.56,17.77,1.23,0.9,1.8,1.678,587
2024-06-17T00:00:00.000Z,0.32,4.82,1.14,0.88,1.42,0.439,588
2024-06-18T00:00:00.000Z,0.77,6.9,1.52,1.2,2.72,1.054,555
2024-06-19T00:00:00.000Z,0.95,10,3.58,2.29,5.32,1.93,542
2024-06-20T00:00:00.000Z,1.08,183.02,2.5,1.84,3.42,7.516,585
2024-06-21T00:00:00.000Z,0.1,10.75,6.28,0.3,7.78,3.602,587
2024-06-22T00:00:00.000Z,0.13,0.7,0.3,0.2,0.3,0.061,586
2024-06-23T00:00:00.000Z,0.1,0.85,0.3,0.22,0.3,0.068,582
2024-06-24T00:00:00.000Z,0.2,8.43,3.53,2.67,4.55,1.629,586
2024-06-25T00:00:00.000Z,1.52,8.07,2.94,2.5,5.85,1.893,590
2024-06-26T00:00:00.000Z,2.29,9.27,4.72,3.92,5.43,1.352,590
2024-06-27T00:00:00.000Z,2.72,16.63,8.32,5.6,10.19,3.152,586
2024-06-28T00:00:00.000Z,1.33,21.25,10.19,3.65,14.75,6.046,591
2024-06-29T00:00:00.000Z,2.58,13.13,4.88,4,6.45,2.502,591
2024-06-30T00:00:00.000Z,1.1,17.52,2.91,1.92,11.4,4.795,522
2024-07-01T00:00:00.000Z,0.4,9.85,3.3,1.14,6.39,2.755,572
2024-07-02T00:00:00.000Z,0.8,5.09,2.25,1.65,3,0.926,582
2024-07-03T00:00:00.000Z,0.52,2.95,1.33,1.05,1.77,0.514,588
2024-07-04T00:00:00.000Z,0.85,4.93,1.88,1.52,2.47,0.72,585
2024-07-05T00:00:00.000Z,0.8,5.47,1.6,1.35,1.95,0.553,588
2024-07-06T00:00:00.000Z,0.77,3.3,1.77,1.4,2.14,0.492,589
2024-07-07T00:00:00.000Z,0.3,2.8,0.85,0.7,1,0.272,589
2024-07-08T00:00:00.000Z,0.45,7.75,1.27,1,1.83,0.954,589
2024-07-09T00:00:00.000Z,1.5,9.25,2.58,2.16,3.09,1.156,588
2024-07-10T00:00:00.000Z,2.6,16.25,8.8,5.85,12.85,3.817,586
2024-07-11T00:00:00.000Z,1.6,22.73,3.67,2.52,10.23,5.317,588
2024-07-12T00:00:00.000Z,1,12.93,3.9,2.29,6,2.728,589
2024-07-13T00:00:00.000Z,0.5,5.55,1.6,1.2,2.22,1.103,593
2024-07-14T00:00:00.000Z,1,9.52,2.38,1.7,4.18,1.79,587
2024-07-15T00:00:00.000Z,0.88,5.03,2.69,1.49,3.53,1.05,588
2024-07-16T00:00:00.000Z,0.6,5.82,2.78,1.89,3.83,1.184,588
2024-07-17T00:00:00.000Z,0.5,3.58,1.25,1.02,1.58,0.631,583
2024-07-18T00:00:00.000Z,0.8,4.09,2,1.4,2.63,0.752,588
2024-07-19T00:00:00.000Z,1.35,5.85,2.6,2.02,3.45,0.973,579
2024-07-20T00:00:00.000Z,1.65,10.45,3.78,3.17,5.05,1.185,589
2024-07-21T00:00:00.000Z,3.38,13,6.65,5.47,8.38,2.148,588
2024-07-22T00:00:00.000Z,0.6,13.52,2.02,1.42,7.1,3.683,582
2024-07-23T00:00:00.000Z,1,7.15,2.4,1.95,3.38,1.134,587
2024-07-24T00:00:00.000Z,0.63,7.9,1.98,1.3,4.47,1.833,590
2024-07-25T00:00:00.000Z,0.7,4.97,1.5,1.14,2.02,0.679,587
2024-07-26T00:00:00.000Z,2.17,7.18,3.6,3.1,4.78,1.101,591
2024-07-27T00:00:00.000Z,4.34,15.88,7.82,6.1,10.13,2.747,590
2024-07-28T00:00:00.000Z,0.8,9.25,2.33,1.83,2.88,1.44,590
2024-07-29T00:00:00.000Z,0.52,3.22,1.35,0.98,1.9,0.55,585
2024-07-30T00:00:00.000Z,0.85,5.28,2.02,1.58,2.52,0.94,560
2024-07-31T00:00:00.000Z,2.38,7.88,4.2,3.4,5.18,1.226,554
2024-08-01T00:00:00.000Z,2,8.88,3.53,3.08,4.45,1.164,561
2024-08-02T00:00:00.000Z,1.77,5.9,3.03,2.58,3.59,0.777,580
2024-08-03T00:00:00.000Z,1.33,10.35,3.51,2.35,4.75,1.777,570
2024-08-04T00:00:00.000Z,1.05,19.98,4.69,2.22,6.77,4.579,556
2024-08-05T00:00:00.000Z,0.5,9.32,1.4,1.08,1.98,1.191,547
2024-08-06T00:00:00.000Z,0.82,5.35,1.83,1.42,2.47,0.657,552
2024-08-07T00:00:00.000Z,1.9,9.44,3.45,2.8,3.99,0.869,549
2024-08-08T00:00:00.000Z,0.77,4.75,1.9,1.33,2.99,0.997,564
2024-08-09T00:00:00.000Z,0.68,6.55,2.67,1.83,3.35,1.135,539
2024-08-10T00:00:00.000Z,0.88,7.63,2.7,1.88,3.84,1.53,541
2024-08-11T00:00:00.000Z,0.68,7.15,1.95,1.42,3.44,1.557,573
2024-08-12T00:00:00.000Z,1,8.73,2.78,1.85,3.35,1.05,546
2024-08-13T00:00:00.000Z,1.3,8.43,2.13,1.9,2.4,0.492,553
2024-08-14T00:00:00.000Z,1.1,8.73,2.8,2.33,3.6,1.551,527
2024-08-15T00:00:00.000Z,3.33,16.89,7.9,6.13,9.55,2.748,489
2024-08-16T00:00:00.000Z,1.27,13.65,3.3,2.13,10.32,4.12,445
2024-08-17T00:00:00.000Z,2.02,10.27,3.58,2.95,4.43,1.277,537
2024-08-18T00:00:00.000Z,0.77,15.32,6.77,2.63,8.5,3.71,540
2024-08-19T00:00:00.000Z,1.1,14.55,4.45,2.58,10.68,4.299,543
2024-08-20T00:00:00.000Z,3.47,13.4,5.09,4.65,9.19,2.822,531
2024-08-21T00:00:00.000Z,0.5,8.5,1.48,1.1,4.8,2.097,539
2024-08-22T00:00:00.000Z,0.9,4.9,1.87,1.48,2.83,0.865,538
2024-08-23T00:00:00.000Z,1.1,115.97,2.29,1.8,2.97,11.721,545
2024-08-24T00:00:00.000Z,1.48,57.08,4.25,3.08,6.04,4.041,552
2024-08-25T00:00:00.000Z,0.82,9.8,2.27,1.5,4.48,2.073,552
2024-08-26T00:00:00.000Z,1.9,5.65,3.58,3.05,4.15,0.726,545
2024-08-27T00:00:00.000Z,2.13,37.35,4.05,3.08,5.03,2.662,551
2024-08-28T00:00:00.000Z,4.34,18.63,6.85,5.85,8.88,2.288,479
2024-08-29T00:00:00.000Z,3.95,20.3,9.06,5.9,13.67,4.171,544
2024-08-30T00:00:00.000Z,1.05,11.27,4.98,4.09,8.63,2.579,554
2024-08-31T00:00:00.000Z,1.17,9.19,3.3,2.67,4.3,1.349,543
2024-09-01T00:00:00.000Z,2.17,6.13,3.85,3.17,4.63,0.891,557
2024-09-02T00:00:00.000Z,2.63,29.6,4.45,3.65,5.38,2.072,549
2024-09-03T00:00:00.000Z,6.28,13.6,10.8,9.15,11.87,1.598,549
2024-09-04T00:00:00.000Z,4.59,19.25,7.75,6.63,12.89,3.77,548
2024-09-05T00:00:00.000Z,4.25,12.02,7.2,6.05,8.82,1.735,558
2024-09-06T00:00:00.000Z,3.88,10.25,7.22,5.95,8.43,1.451,461
2024-09-07T00:00:00.000Z,5.09,11.52,8.19,7.29,9.09,1.362,481
2024-09-08T00:00:00.000Z,2.33,9.75,5.43,3.75,7.43,1.973,531
2024-09-09T00:00:00.000Z,0.4,7.95,3.35,1.96,4.2,1.66,557
2024-09-10T00:00:00.000Z,0.6,5.97,2,1.35,2.8,1.291,524
2024-09-11T00:00:00.000Z,0.2,4.2,1.1,0.77,2.29,0.913,554
2024-09-12T00:00:00.000Z,0.3,7.22,1,0.7,1.59,1.25,541
2024-09-13T00:00:00.000Z,0.38,5.68,1.14,0.75,1.58,0.604,517
2024-09-14T00:00:00.000Z,0.35,16.67,0.8,0.65,1.02,1.223,575
2024-09-15T00:00:00.000Z,0.4,20,0.9,0.77,1.12,1.679,554
2024-09-16T00:00:00.000Z,0.56,55.03,3.47,1.23,7.15,6.006,568
2024-09-17T00:00:00.000Z,8.85,24.67,15.47,13.2,18.95,3.681,538
2024-09-18T00:00:00.000Z,10.02,32.13,18.62,15.44,26.08,6.095,552
2024-09-19T00:00:00.000Z,4.95,26.35,10.7,7.32,19.02,6.402,546
2024-09-20T00:00:00.000Z,2.54,16,6.53,4.3,9.48,2.972,555
2024-09-21T00:00:00.000Z,2.92,95.55,7.15,4.75,8.43,5.334,565
2024-09-22T00:00:00.000Z,2.65,83.87,6,3.95,11.6,6.469,555
2024-09-23T00:00:00.000Z,2.85,10.98,6.15,5.32,6.8,1.654,543
2024-09-24T00:00:00.000Z,1.83,42.33,5.25,3.35,7.7,3.74,547
2024-09-25T00:00:00.000Z,0.82,9.05,2.27,1.6,3,1.105,508
2024-09-26T00:00:00.000Z,0.3,3.35,1.3,0.7,1.9,0.662,570
2024-09-27T00:00:00.000Z,0.2,2.9,0.65,0.5,0.88,0.373,416
2024-09-28T00:00:00.000Z,0.28,2.08,0.82,0.67,1,0.266,401
2024-09-29T00:00:00.000Z,0.4,7.57,0.9,0.7,2.23,1.923,567
2024-09-30T00:00:00.000Z,0.56,3.17,1.3,1,1.52,0.373,562
2024-10-01T00:00:00.000Z,1,13.43,4.13,2.42,7.62,3.142,556
2024-10-02T00:00:00.000Z,1.57,15.55,5.23,3.69,10.27,3.815,565
2024-10-03T00:00:00.000Z,0.5,13.35,1.08,0.88,1.37,1.771,501
2024-10-04T00:00:00.000Z,0.45,3.5,1.17,0.9,1.5,0.51,571
2024-10-05T00:00:00.000Z,0.6,8.52,1.8,1.4,2.37,1.384,569
2024-10-06T00:00:00.000Z,1.4,7.47,3.4,2.76,5.39,1.497,556
2024-10-07T00:00:00.000Z,1.98,14.65,5.55,4.3,7.17,2.23,513
2024-10-08T00:00:00.000Z,0.98,7.88,5.63,3.83,6.38,1.679,556
2024-10-09T00:00:00.000Z,0.4,5.45,1.33,1,2.06,1.062,560
2024-10-10T00:00:00.000Z,0.2,2.5,1.12,0.9,1.33,0.374,566
2024-10-11T00:00:00.000Z,0.3,14.6,1.1,0.89,2.4,1.525,569
2024-10-12T00:00:00.000Z,0.5,36.65,2,1.48,2.5,2.088,578
2024-10-13T00:00:00.000Z,0.3,3.87,0.83,0.67,1.39,0.783,564
2024-10-14T00:00:00.000Z,0.5,6.87,1.3,1,2.13,0.764,548
2024-10-15T00:00:00.000Z,0.4,15.87,1.9,1.3,2.43,1.71,549
2024-10-16T00:00:00.000Z,1.27,5.97,3.05,2.29,3.77,0.965,579
2024-10-17T00:00:00.000Z,1.9,7,3.7,3,4.37,0.856,558
2024-10-18T00:00:00.000Z,3.13,12.75,6.22,5.21,7.4,1.88,573
2024-10-19T00:00:00.000Z,2.93,19.57,5.6,4.17,10.65,3.772,559
2024-10-20T00:00:00.000Z,4.32,15.43,6.89,5.85,8.02,1.566,564
2024-10-21T00:00:00.000Z,2.72,24.83,6.18,4.48,7.32,3.201,572
2024-10-22T00:00:00.000Z,0.2,13.68,3.53,1.33,9.43,4.091,563
2024-10-23T00:00:00.000Z,1.03,25.63,2.82,1.83,4.59,1.996,582
2024-10-24T00:00:00.000Z,1.65,25.65,4.33,3.4,5.17,1.891,565
2024-10-25T00:00:00.000Z,4.63,31.37,9.32,7.63,13.05,4.63,514
2024-10-26T00:00:00.000Z,9.8,32.47,13.77,12.33,16.42,3.181,563
2024-10-27T00:00:00.000Z,5,17.23,11.1,9.48,12.4,2.176,549
2024-10-28T00:00:00.000Z,2.67,14.65,7.7,4.88,10.3,3.023,547
2024-10-29T00:00:00.000Z,3.1,10.73,5.25,4.38,7.1,1.758,558
2024-10-30T00:00:00.000Z,1.48,13.43,4.63,3.2,10.13,3.605,550
2024-10-31T00:00:00.000Z,0.85,4.93,2.17,1.83,2.58,0.626,559
2024-11-01T00:00:00.000Z,3.13,29.4,15.27,11.62,19.69,6.191,533
2024-11-02T00:00:00.000Z,0.73,45.17,6.63,1.47,17.37,9.747,351
2024-11-03T00:00:00.000Z,1.5,23.53,4.98,3.73,6.73,3.98,506
2024-11-04T00:00:00.000Z,2.57,19.67,6.27,5.2,7.83,2.359,457
2024-11-05T00:00:00.000Z,4.9,25.93,11.87,7.77,14.63,4.215,398
2024-11-06T00:00:00.000Z,4.83,18.07,10.1,8.57,11.3,2.052,391
2024-11-07T00:00:00.000Z,1.73,11.4,4.9,3.53,5.77,1.476,490
2024-11-08T00:00:00.000Z,4.13,103.93,12.67,8.33,20.97,11.257,409
2024-11-09T00:00:00.000Z,15.7,26.53,21.3,20.14,22.17,1.65,381
2024-11-10T00:00:00.000Z,10.47,20.53,15.89,14.63,17.07,1.769,356
2024-11-11T00:00:00.000Z,10.83,21.97,17.23,13.57,18.67,2.919,414
2024-11-12T00:00:00.000Z,5.93,22.2,15.97,10.87,18.09,4.03,273
2024-11-13T00:00:00.000Z,2.2,13.8,5.8,4.73,8.77,2.488,359
2024-11-14T00:00:00.000Z,0.9,30.13,3.37,2.57,5.43,3.499,327
2024-11-15T00:00:00.000Z,1.17,13.47,2.8,2.29,3.4,1.096,507
2024-11-16T00:00:00.000Z,1.5,7.73,4,2.77,5.83,1.609,542
2024-11-17T00:00:00.000Z,0.4,11.9,3.63,0.9,8.19,3.61,539
2024-11-18T00:00:00.000Z,0.3,2.37,0.9,0.7,1.12,0.333,488
